id;idUniv;status;universitas;berdiri;noSK;tanggalSK;alamat;kotakab;kodePos;telepon;fax;email;website;oldAddr;oldLat;oldLong;Addr;Lat;Long
53;105;Aktif;Universitas Tidar;4/1/2014;Perpres No. 23 Tahun 2014;4/2/2014;Jalan Kapten Suparman 39 Magelang;Kota Magelang - Prop. Jawa Tengah - Indonesia;56116;0293 - 364113;0293 - 362438;dbarca61@yahoo.com; ;Jalan Kapten Suparman 39 Magelang Kota Magelang - Prop. Jawa Tengah - Indonesia 56116 ;-7.4593752;110.2157103;Universitas Tidar Kota Magelang - Prop. Jawa Tengah - Indonesia 56116;-7.4599009;110.2167412
54;106;Aktif;Universitas Siliwangi;4/1/2014;Perpres No. 24 Tahun 2014;4/2/2014;Jl. Siliwangi No.24 Tasikmalaya;Kota Tasikmalaya - Prop. Jawa Barat - Indonesia;46115;0265-330534;0265-325812;info@unsil.ac.id;www.unsil.ac.id;Jl. Siliwangi No.24 Tasikmalaya Kota Tasikmalaya - Prop. Jawa Barat - Indonesia 46115 ;-7.3458398;108.2276204;Universitas Siliwangi Kota Tasikmalaya - Prop. Jawa Barat - Indonesia 46115;-7.3493148;108.2230427
55;107;Aktif;Universitas Teuku Umar;4/1/2014;Perpres No. 25 Tahun 2014;4/2/2014;-Jln. Alue Peunyareng Kecamatan Meureubo Kabupaten Aceh Barat Meulaboh;Kec. Meureubo - Kab. Aceh Barat - Prop. Aceh;23615;0655-7110535; 0655-7110535;info@utu.ac.id;utu.ac.id;-Jln. Alue Peunyareng Kecamatan Meureubo Kabupaten Aceh Barat Meulaboh Kec. Meureubo - Kab. Aceh Barat - Prop. Aceh 23615 ;5.5558259;95.3265234;Universitas Teuku Umar Kec. Meureubo - Kab. Aceh Barat - Prop. Aceh 23615;4.1449267;96.1987158
56;109;Aktif;Universitas Timor;6 Oktober 2014 ;Perpres 119 Tahun 2014;6 Oktober 2014 ;Jln. El Tari - Km. 09 Kelurahan Sasi - Kecamatan Kota Kefamenanu Kabupaten TTU;Kec. Kota Kefamenanu - Kab. Timor Tengah Utara - Prop. Nusa Tenggara Timur;85613;0388 2433012;0388 2433013;universitastimor@yahoo.co.id;www.unimor.ac.id;Jln. El Tari - Km. 09 Kelurahan Sasi - Kecamatan Kota Kefamenanu Kabupaten TTU Kec. Kota Kefamenanu - Kab. Timor Tengah Utara - Prop. Nusa Tenggara Timur 85613 ;-9.4713419;124.4823557;Universitas Timor Kec. Kota Kefamenanu - Kab. Timor Tengah Utara - Prop. Nusa Tenggara Timur 85613;-9.440934;124.478531
57;110;Aktif;Universitas Pembangunan Nasional Veteran Jakarta;9 Oktober 2014 ;120 Tahun 2014;9 Oktober 2014 ; ;Kota Jakarta Selatan - Prop. D.K.I. Jakarta - Indonesia; ;217656971;217656904;upnvj@upnvj.ac.id;www.upnvj.ac.id;  Kota Jakarta Selatan - Prop. D.K.I. Jakarta - Indonesia   ;-6.2614927;106.8105998;Universitas Pembangunan Nasional Veteran Jakarta Kota Jakarta Selatan - Prop. D.K.I. Jakarta - Indonesia  ;-6.3157311;106.7935846
58;111;Aktif;Universitas Pembangunan Nasional Veteran Yogyakarta;9 Oktober 2014 ;perpres 1212014;9 Oktober 2014 ; Jl. SWK 104 (Lingkar Utara), Condongcatur, Yogyakarta;Kec. Sleman - Kab. Sleman - Prop. D.I. Yogyakarta; ;;;;; Jl. SWK 104 (Lingkar Utara), Condongcatur, Yogyakarta Kec. Sleman - Kab. Sleman - Prop. D.I. Yogyakarta   ;-7.7631284;110.4099598;Universitas Pembangunan Nasional Veteran Yogyakarta Kec. Sleman - Kab. Sleman - Prop. D.I. Yogyakarta  ;-7.7622183;110.4093431
59;112;Aktif;Universitas Singaperbangsa Karawang;9 Oktober 2014 ;Perpres 1232014;9 Oktober 2014 ;Jl. H.S. Ronggowaluyo Teluk Jambe Karawang ;Kec. Teluk Jambe Timur - Kab. Karawang - Prop. Jawa Barat;4136;267641177;267641367;info@unsika.ac.id;www.unsika.ac.id;Jl. H.S. Ronggowaluyo Teluk Jambe Karawang  Kec. Teluk Jambe Timur - Kab. Karawang - Prop. Jawa Barat 4136 ;-6.9666913;107.8220358;Universitas Singaperbangsa Karawang Kec. Teluk Jambe Timur - Kab. Karawang - Prop. Jawa Barat 4136;-6.9666913;107.8220358
60;113;Aktif;Institut Teknologi Bandung;2 Maret 1959 ;PP NO. 6 TAHUN 1959;2 Maret 1959 ;"Kantor:
Jl. Tamansari 64 Bandung 40116,

Kampus:
Jl. Ganesha 10 Bandung 4013";Kota Bandung - Prop. Jawa Barat - Indonesia;40116;+62-22-2500935;+62-22-2500935;info-center@itb.ac.id;www.itb.ac.id;"Kantor:
Jl. Tamansari 64 Bandung 40116,

Kampus:
Jl. Ganesha 10 Bandung 4013 Kota Bandung - Prop. Jawa Barat - Indonesia 40116 ";-6.899161;107.606277;Institut Teknologi Bandung Kota Bandung - Prop. Jawa Barat - Indonesia 40116;-6.89148;107.6106591
61;114;Aktif;Institut Teknologi Sepuluh Nopember;11/10/1957;10125U.U;3 Desember 1960 ;Kampus ITS Sukolilo ;Kota Surabaya - Prop. Jawa Timur - Indonesia;60111;031-5994251-4 (1132);031-5939632;lptsi@its.ac.id;www.its.ac.id;Kampus ITS Sukolilo  Kota Surabaya - Prop. Jawa Timur - Indonesia 60111 ;-7.2768149;112.792208;Institut Teknologi Sepuluh Nopember Kota Surabaya - Prop. Jawa Timur - Indonesia 60111;-7.2768149;112.792208
62;115;Aktif;Institut Pertanian Bogor;9/1/1963;921963;9/1/1963;"Jl. Raya Darmaga Kampus IPB Darmaga Bogor 16680
Jawa Barat, Indonesia ";Kab. Bogor - Prop. Jawa Barat - Indonesia;16680;0251-8622642;0251-8622708;humas@ipb.ac.id;www.ipb.ac.id;"Jl. Raya Darmaga Kampus IPB Darmaga Bogor 16680
Jawa Barat, Indonesia  Kab. Bogor - Prop. Jawa Barat - Indonesia 16680 ";-6.5724469;106.7527489;Institut Pertanian Bogor Kab. Bogor - Prop. Jawa Barat - Indonesia 16680;-6.560238;106.7256409
63;116;Aktif;Institut Seni Indonesia Yogyakarta;30 Mei 1984 ;391984;30 Mei 1984 ;Jalan Parangtritis Km 6,5 Sewon, Bantul ;Prop. D.I. Yogyakarta - Indonesia;55001;0274-379133, 373659;0274-371233;arts@isi.ac.id;www.isi.ac.id;Jalan Parangtritis Km 6,5 Sewon, Bantul  Prop. D.I. Yogyakarta - Indonesia 55001 ;-7.8513179;110.3563104;Institut Seni Indonesia Yogyakarta Prop. D.I. Yogyakarta - Indonesia 55001;-7.8513179;110.3563104
64;117;Aktif;Institut Seni Indonesia Denpasar;28 Januari 1967 ;KEPPRES NOMOR 33 TH 2003;26 Mei 2003 ;Jalan Nusa Indah ;Kota Denpasar - Prop. Bali - Indonesia;80235;361227316;361236100;rektor@isi-dps.ac.id;www.isi-dps.ac.id;Jalan Nusa Indah  Kota Denpasar - Prop. Bali - Indonesia 80235 ;-8.6272837;115.2234025;Institut Seni Indonesia Denpasar Kota Denpasar - Prop. Bali - Indonesia 80235;-8.6535743;115.2326286
65;118;Aktif;Institut Seni Indonesia Surakarta;20 Juli 2006 ;772006;20 Juli 2006 ;Jl Ki Hajar Dewantara No 19 Kentingan, Jebres;Kota Surakarta - Prop. Jawa Tengah - Indonesia;57126;0271-647658;0271-646175;direct@isi-ska.ac.id;www.isi-ska.ac.id;Jl Ki Hajar Dewantara No 19 Kentingan, Jebres Kota Surakarta - Prop. Jawa Tengah - Indonesia 57126 ;-7.557099;110.852329;Institut Seni Indonesia Surakarta Kota Surakarta - Prop. Jawa Tengah - Indonesia 57126;-7.5587009;110.852542
66;119;Aktif;Institut Seni Indonesia Padang Panjang;9 Juni 1999 ;60 Tahun 2009;31 Desember 2009 ; Jln. Bundo Kanduang No 35 Padangpanjang Sumatera Barat;Kota Padang Panjang - Prop. Sumatera Barat - Indonesia;27115;0752-82077;0752-83038;isi@isi-padangpanjang.ac.id;www.isi-padangpanjang.ac.id; Jln. Bundo Kanduang No 35 Padangpanjang Sumatera Barat Kota Padang Panjang - Prop. Sumatera Barat - Indonesia 27115 ;-0.4612029;100.4027773;Institut Seni Indonesia Padang Panjang Kota Padang Panjang - Prop. Sumatera Barat - Indonesia 27115;-0.458541;100.403724
67;120;Aktif;Institut Seni Budaya Indonesia Bandung;25 Agustus 1995 ;Perspres No. 86 Tahun 2014;25 Agustus 2014 ;Jalan Buahbatu No. 212 Bandung;Kota Bandung - Prop. Jawa Barat - Indonesia;40265;022-7314982;022-7303021;stsi@stsi-bdg.ac.id;www.stsi-bdg.ac.id;Jalan Buahbatu No. 212 Bandung Kota Bandung - Prop. Jawa Barat - Indonesia 40265 ;-6.9431174;107.6279568;Institut Seni Budaya Indonesia Bandung Kota Bandung - Prop. Jawa Barat - Indonesia 40265;-6.9430811;107.6280823
68;121;Aktif;Institut Seni Budaya Indonesia Aceh;9 Oktober 2014 ;126 Tahun 2014;9 Oktober 2014 ;Jl. Transmigrasi No. 62;Kec. Kota Jantho - Kab. Aceh Besar - Prop. Aceh;;0651-92020;0651-92020;isbiaceh@gmail.com;www.isbiaceh.ac.id;Jl. Transmigrasi No. 62 Kec. Kota Jantho - Kab. Aceh Besar - Prop. Aceh  ;5.5482904;95.3237559;Institut Seni Budaya Indonesia Aceh Kec. Kota Jantho - Kab. Aceh Besar - Prop. Aceh ;5.5226099;95.3260994
69;123;Aktif;Institut Teknologi Kalimantan;9 Oktober 2014 ;125 Tahun 2014;9 Oktober 2014 ;;Kota Balikpapan - Prop. Kalimantan Timur - Indonesia;; 0542-8530800;  0542-8530801;humas@itk.ac.id;www.itk.ac.id; Kota Balikpapan - Prop. Kalimantan Timur - Indonesia  ;-1.2379274;116.8528526;Institut Teknologi Kalimantan Kota Balikpapan - Prop. Kalimantan Timur - Indonesia ;-1.1504268;116.8608989
70;124;Aktif;Institut Teknologi Sumatera;9 Oktober 2014 ;124 Tahun 2014;9 Oktober 2014 ;Jl. Terusan Ryacudu, Desa Way Hui;Kec. Jati Agung - Kab. Lampung Selatan - Prop. Lampung;35365;(0721) 8030188; ;pusat@itera.ac.id;www.itera.ac.id;Jl. Terusan Ryacudu, Desa Way Hui Kec. Jati Agung - Kab. Lampung Selatan - Prop. Lampung 35365 ;-5.3040773;105.336536;Institut Teknologi Sumatera Kec. Jati Agung - Kab. Lampung Selatan - Prop. Lampung 35365;-5.3581794;105.3148043
71;127;Aktif;Politeknik Negeri Jakarta;9/22/1982;136O2002;31 Juli 2002 ;Kampus Baru Universitas Indonesia;Kota Depok - Prop. Jawa Barat - Indonesia;16425;021-7270036;021-7270034;humas@pnj.ac.id;www.pnj.ac.id;Kampus Baru Universitas Indonesia Kota Depok - Prop. Jawa Barat - Indonesia 16425 ;-6.3680739;106.8295587;Politeknik Negeri Jakarta Kota Depok - Prop. Jawa Barat - Indonesia 16425;-6.3712765;106.8244475
72;128;Aktif;Politeknik Negeri Medan;9/20/1982;084O1997;4/28/1997;Jalan Almamater No 1 Kampus USU;Kec. Medan Baru - Kota Medan - Prop. Sumatera Utara;20155;061-8211235;061-8215845;polmed@polmed.ac.id;www.polmed.ac.id;Jalan Almamater No 1 Kampus USU Kec. Medan Baru - Kota Medan - Prop. Sumatera Utara 20155 ;3.566014;98.654309;Politeknik Negeri Medan Kec. Medan Baru - Kota Medan - Prop. Sumatera Utara 20155;3.565035;98.6553008
73;129;Aktif;Politeknik Negeri Bandung;27 Januari 1979 ;03DJKEP1979;27 Januari 1979 ;Jln.Gegerkalong Hilir Desa Ciwaruga;Kota Bandung - Prop. Jawa Barat - Indonesia;40559;2013789;2013889;polban@polban.ac.id;www.polban.ac.id;Jln.Gegerkalong Hilir Desa Ciwaruga Kota Bandung - Prop. Jawa Barat - Indonesia 40559 ;-6.8671698;107.5774393;Politeknik Negeri Bandung Kota Bandung - Prop. Jawa Barat - Indonesia 40559;-6.8711891;107.5735983
74;130;Aktif;Politeknik Negeri Semarang;6 Agustus 1982 ;17501997;6 Agustus 1997 ;Jalan Prof H Soedarto SH Tembalang, Semarang;Kota Semarang - Prop. Jawa Tengah - Indonesia;50275;024-7473417;024-7472396;sekretariat@polines.ac.id;www.polines.ac.id;Jalan Prof H Soedarto SH Tembalang, Semarang Kota Semarang - Prop. Jawa Tengah - Indonesia 50275 ;-7.0557021;110.4376001;Politeknik Negeri Semarang Kota Semarang - Prop. Jawa Tengah - Indonesia 50275;-7.052326;110.435495
75;131;Aktif;Politeknik Negeri Sriwijaya;9/20/1982;23501998;9/20/1998;Jl Srijaya Negara Bukit Besar ;Kota Palembang - Prop. Sumatera Selatan - Indonesia;30137;0711-353414;0711-355918;info@polsri.ac.id;www.polsri.ac.id;Jl Srijaya Negara Bukit Besar  Kota Palembang - Prop. Sumatera Selatan - Indonesia 30137 ;-2.9901266;104.7290761;Politeknik Negeri Sriwijaya Kota Palembang - Prop. Sumatera Selatan - Indonesia 30137;-2.9832735;104.7331937
76;132;Aktif;Politeknik Negeri Lampung;4/7/1984;036O2001;4/7/2001;Jalan Soekarno Hatta No 10 Rajabasa Bandar Lampung;Kota Bandar Lampung - Prop. Lampung - Indonesia;35144;0721-703995;0721-703787;setdir@polinela.ac.id;www.polinela.ac.id;Jalan Soekarno Hatta No 10 Rajabasa Bandar Lampung Kota Bandar Lampung - Prop. Lampung - Indonesia 35144 ;-5.3599942;105.2361645;Politeknik Negeri Lampung Kota Bandar Lampung - Prop. Lampung - Indonesia 35144;-5.3579355;105.232846
77;134;Aktif;Politeknik Negeri Padang;12 Maret 1985 ;80DIKTIKEP1985;12 Maret 1985 ;Kampus Politeknik Negeri Padang Limau Manis;Kota Padang - Prop. Sumatera Barat - Indonesia;21562;0751-72590;0751-72576;pnp@polinpdg.ac.id;www.polinpdg.ac.id;Kampus Politeknik Negeri Padang Limau Manis Kota Padang - Prop. Sumatera Barat - Indonesia 21562 ;-0.9137793;100.4662863;Politeknik Negeri Padang Kota Padang - Prop. Sumatera Barat - Indonesia 21562;-0.9137793;100.4662863
78;135;Aktif;Politeknik Negeri Bali;3 Desember 1985 ;081O1997;4/28/1997;Kampus Politeknik Negeri Bali Bukit Jimbaran Kuta Selatan Badung-Bali;Kab. Badung - Prop. Bali - Indonesia;80364;0361-701981;0361-701128;poltek@pnb.ac.id;www.pnb.ac.id;Kampus Politeknik Negeri Bali Bukit Jimbaran Kuta Selatan Badung-Bali Kab. Badung - Prop. Bali - Indonesia 80364 ;-8.7990608;115.1615675;Politeknik Negeri Bali Kab. Badung - Prop. Bali - Indonesia 80364;-8.7990608;115.1615675
79;136;Aktif;Politeknik Negeri Pontianak;3 Desember 1985 ;079O1997;4/28/1997;Jalan Ahmad Yani ;Kota Pontianak - Prop. Kalimantan Barat - Indonesia;78124;0561-736180;0561-740143;kampus@polnep.ac.id;www.polnep.ac.id;Jalan Ahmad Yani  Kota Pontianak - Prop. Kalimantan Barat - Indonesia 78124 ;-0.0620984;109.3550979;Politeknik Negeri Pontianak Kota Pontianak - Prop. Kalimantan Barat - Indonesia 78124;-0.053918;109.347065
80;137;Aktif;Politeknik Negeri Ujung Pandang;10 Mei 1987 ;028O1997;4/28/1997;Jl Perintis Kemerdekaan Km 10 Tamalanrea;Kota Makassar - Prop. Sulawesi Selatan - Indonesia;90245;0411-585367;0411-586043;pnup@poliup.ac.id;www.poliupg.ac.id;Jl Perintis Kemerdekaan Km 10 Tamalanrea Kota Makassar - Prop. Sulawesi Selatan - Indonesia 90245 ;-5.1377033;119.4939454;Politeknik Negeri Ujung Pandang Kota Makassar - Prop. Sulawesi Selatan - Indonesia 90245;-5.1300777;119.4824767
81;138;Aktif;Politeknik Negeri Manado;11/9/1987;13902002;31 Juli 2002 ;Kampus Desa Buha Kecamatan Mapanget;Kota Manado - Prop. Sulawesi Utara - Indonesia;95252;0431-811245;0431-811568;informasi@polimdo.ac.id;www.polimdo.ac.id;Kampus Desa Buha Kecamatan Mapanget Kota Manado - Prop. Sulawesi Utara - Indonesia 95252 ;1.5189154;124.8861073;Politeknik Negeri Manado Kota Manado - Prop. Sulawesi Utara - Indonesia 95252;1.5189154;124.8861073
82;139;Aktif;Politeknik Perkapalan Negeri Surabaya;4/1/1987;0313O1991;6 Juni 1991 ;Jalan Teknik Kimia Kampus Its Sukolilo;Kota Surabaya - Prop. Jawa Timur - Indonesia;60111;031-5947186;031-5925524;ppns-its@ppns.ac.id;www.ppns.ac.id;Jalan Teknik Kimia Kampus Its Sukolilo Kota Surabaya - Prop. Jawa Timur - Indonesia 60111 ;-7.277462;112.795796;Politeknik Perkapalan Negeri Surabaya Kota Surabaya - Prop. Jawa Timur - Indonesia 60111;-7.277462;112.795796
83;140;Aktif;Politeknik Negeri Banjarmasin;13 Juli 1987 ;1585DO1987;13 Juli 1987 ;Jalan Brigjen H Hasan Basry Komplek Unlam;Kota Banjarmasin - Prop. Kalimantan Selatan - Indonesia;70123;0511-3305052;0511-3305052;poliban@poliban.ac.id;www.poliban.ac.id;Jalan Brigjen H Hasan Basry Komplek Unlam Kota Banjarmasin - Prop. Kalimantan Selatan - Indonesia 70123 ;-3.2975189;114.5864305;Politeknik Negeri Banjarmasin Kota Banjarmasin - Prop. Kalimantan Selatan - Indonesia 70123;-3.2956916;114.5820675
84;141;Aktif;Politeknik Negeri Lhokseumawe;5 Oktober 1987 ;35DIKTIKEP1990;9 Mei 1990 ;Jalan Medan-Banda Aceh Km 280 Buketrata-Kota Lhokseumawe;Kec. Blang Mangat - Kota Lhokseumawe - Prop. Aceh;24301;0645-42785;0645-42785;poltek@pnl.ac.id;www.pnl.ac.id;Jalan Medan-Banda Aceh Km 280 Buketrata-Kota Lhokseumawe Kec. Blang Mangat - Kota Lhokseumawe - Prop. Aceh 24301 ;5.1195748;97.1572184;Politeknik Negeri Lhokseumawe Kec. Blang Mangat - Kota Lhokseumawe - Prop. Aceh 24301;5.1195748;97.1572184
85;142;Aktif;Politeknik Negeri Kupang;11 Maret 1985 ;331DIKTIKEP1988;9/16/1988;Jalan Adisucipto Penfui ;Kota Kupang - Prop. Nusa Tenggara Timur - Indonesia;85361;0380 881245, 881246;0380 881245;pnkkupang@gmail.com;www.pnk.ac.id;Jalan Adisucipto Penfui  Kota Kupang - Prop. Nusa Tenggara Timur - Indonesia 85361 ;-10.1675841;123.6707993;Politeknik Negeri Kupang Kota Kupang - Prop. Nusa Tenggara Timur - Indonesia 85361;-10.1518822;123.6675398
86;143;Aktif;Politeknik Elektronik Negeri Surabaya;29 Mei 1986 ;1298DT1986;29 Mei 1986 ;Jl. Raya ITS - Kampus PENS, Sukolilo, Surabaya ;Kota Surabaya - Prop. Jawa Timur - Indonesia;60111;031-5947280;031-5946114;pens@pens.ac.id;www.pens.ac.id;Jl. Raya ITS - Kampus PENS, Sukolilo, Surabaya  Kota Surabaya - Prop. Jawa Timur - Indonesia 60111 ;-7.2767636;112.7949036;Politeknik Elektronik Negeri Surabaya Kota Surabaya - Prop. Jawa Timur - Indonesia 60111;-7.2767636;112.7949036
87;144;Aktif;Politeknik Negeri Jember;29 Oktober 1988 ;19102002;11/5/2002;Jalan Mastrip, Sumbersari ;Kab. Jember - Prop. Jawa Timur - Indonesia;68101;(0331)333532,333533;(0331)333531;politeknik@polije.ac.id;www.polije.ac.id;Jalan Mastrip, Sumbersari  Kab. Jember - Prop. Jawa Timur - Indonesia 68101 ;-8.1576367;113.7132667;Politeknik Negeri Jember Kab. Jember - Prop. Jawa Timur - Indonesia 68101;-8.1599532;113.7230815
88;145;Aktif;Politeknik Pertanian Negeri Pangkajene Kepulauan;9/9/1990;083O1997;4/28/1997;Poros Makassar-parepare Km 83 , Desa Manadlle, Kec. Mandalle, Kabupaten Pangkaje;Kab. Pangkajene Kepulauan - Prop. Sulawesi Selatan - Indonesia;90655;0410-2312704;0410-2312705;admin@polipangkep.ac.id;www.polipangkep.ac.id;Poros Makassar-parepare Km 83 , Desa Manadlle, Kec. Mandalle, Kabupaten Pangkaje Kab. Pangkajene Kepulauan - Prop. Sulawesi Selatan - Indonesia 90655 ;-4.5690778;119.6002583;Politeknik Pertanian Negeri Pangkajene Kepulauan Kab. Pangkajene Kepulauan - Prop. Sulawesi Selatan - Indonesia 90655;-4.5694309;119.5994603
89;146;Aktif;Politeknik Pertanian Negeri Kupang;4/7/1984;25201997;6 Oktober 1997 ;Jalan Adisucipto Penfui ;Kota Kupang - Prop. Nusa Tenggara Timur - Indonesia;85011;0380 881600;0380 881601;politanikoe@yahoo.com; www.politanikoe.ac.id;Jalan Adisucipto Penfui  Kota Kupang - Prop. Nusa Tenggara Timur - Indonesia 85011 ;-4.5259765;136.8874088;Politeknik Pertanian Negeri Kupang Kota Kupang - Prop. Nusa Tenggara Timur - Indonesia 85011;-10.1520807;123.6705879
90;147;Aktif;Politeknik Perikanan Negeri Tual;18 Juli 1997 ;4DO1997;18 Juli 1997 ;Jalan Langgur-Sathean Km. 6;Kab. Maluku Tenggara - Prop. Maluku - Indonesia;97612;91621377;91621377; ; www.polikant.ac.id;Jalan Langgur-Sathean Km. 6 Kab. Maluku Tenggara - Prop. Maluku - Indonesia 97612 ;-7.528046;110.1990153;Politeknik Perikanan Negeri Tual Kab. Maluku Tenggara - Prop. Maluku - Indonesia 97612;-5.71498;132.7463289
91;149;Aktif;Politeknik Pertanian Negeri Samarinda;4/28/1997;087O1997;4/28/1997;Jalan Samratulangi Kotak Pos 1192 Sei Keledang Samarinda ;Kota Samarinda - Prop. Kalimantan Timur - Indonesia;75131;0541-260421;0541-260680;pdpt_politani@politanisamarinda.ac.id;http:politanisamarinda.ac.id;Jalan Samratulangi Kotak Pos 1192 Sei Keledang Samarinda  Kota Samarinda - Prop. Kalimantan Timur - Indonesia 75131 ;-0.4494864;117.1091892;Politeknik Pertanian Negeri Samarinda Kota Samarinda - Prop. Kalimantan Timur - Indonesia 75131;-0.5339664;117.1244931
92;150;Aktif;Politeknik Pertanian Negeri Payakumbuh;6 Februari 1989 ;35DIKTIKEP90;9 Mei 1990 ;Jl Raya Tanjung Pati Km 7 Kabupaten Limapuluh Kota;Kab. Lima Puluh Koto - Prop. Sumatera Barat - Indonesia;26271;0752-7754192;0752-7750220;sekretariat@politanipyk.ac.id;www.politanipyk.ac.id;Jl Raya Tanjung Pati Km 7 Kabupaten Limapuluh Kota Kab. Lima Puluh Koto - Prop. Sumatera Barat - Indonesia 26271 ;-0.1134694;100.6587882;Politeknik Pertanian Negeri Payakumbuh Kab. Lima Puluh Koto - Prop. Sumatera Barat - Indonesia 26271;-0.1698506;100.6645141
93;151;Aktif;Politeknik Negeri Samarinda;3 Desember 1985 ;086O1997;4/28/1997;Jl Cipto Mangunkusumo  Kampus Gunung Lipan ;Kota Samarinda - Prop. Kalimantan Timur - Indonesia;75136;0541-260588;0541-260355;polnes@polnes.ac.id;www.polnes.ac.id;Jl Cipto Mangunkusumo  Kampus Gunung Lipan  Kota Samarinda - Prop. Kalimantan Timur - Indonesia 75136 ;-0.5326989;117.123664;Politeknik Negeri Samarinda Kota Samarinda - Prop. Kalimantan Timur - Indonesia 75136;-0.5339664;117.1244931
94;152;Aktif;Politeknik Negeri Media Kreatif;8 Oktober 2008 ;NO 60;8 Oktober 2008 ;Jalan Srengseng Sawah, Jagakarsa;Kota Jakarta Selatan - Prop. D.K.I. Jakarta - Indonesia;12640;(021) 7864753-55;(021) 786 4752;info@polimedia.ac.id;polimedia.ac.id;Jalan Srengseng Sawah, Jagakarsa Kota Jakarta Selatan - Prop. D.K.I. Jakarta - Indonesia 12640 ;-6.3464178;106.8253063;Politeknik Negeri Media Kreatif Kota Jakarta Selatan - Prop. D.K.I. Jakarta - Indonesia 12640;-6.3467271;106.8261361
95;153;Aktif;Politeknik Manufaktur Negeri Bangka Belitung;18 Oktober 2010 ;25 Tahun 2010;18 Oktober 2010 ; Jln. Timah Raya, Air Kantung Sungailiat Bangka;Kec. Sungai Liat - Kab. Bangka - Prop. Bangka Belitung;33211;0717 93586;0717 93585;polman@polman-babel.ac.id;www.polman-babel.ac.id; Jln. Timah Raya, Air Kantung Sungailiat Bangka Kec. Sungai Liat - Kab. Bangka - Prop. Bangka Belitung 33211 ;-1.8634665;106.0757749;Politeknik Manufaktur Negeri Bangka Belitung Kec. Sungai Liat - Kab. Bangka - Prop. Bangka Belitung 33211;-1.8522619;106.1313522
96;154;Aktif;Politeknik Negeri Batam;18 Oktober 2010 ;26 Tahun 2010;18 Oktober 2010 ;"Kampus Politeknik Negeri Batam 
Parkway Street, Batam Center";Kec. Batam Kota - Kota Batam - Prop. Kepulauan Riau;29641;0778 - 469856;0778 - 463620;info@polibatam.ac.id;www.polibatam.ac.id;"Kampus Politeknik Negeri Batam 
Parkway Street, Batam Center Kec. Batam Kota - Kota Batam - Prop. Kepulauan Riau 29641 ";1.118673;104.048442;Politeknik Negeri Batam Kec. Batam Kota - Kota Batam - Prop. Kepulauan Riau 29641;1.118673;104.048442
97;155;Aktif;Politeknik Negeri Nusa Utara;22 Juni 2011 ;24 Tahun 2011;22 Juni 2011 ;"Jln.Kesehatan No.01 Tahuna
Kabupaten Sangihe ,Sulawesi Utara
";Kab. Kep. Sangihe - Prop. Sulawesi Utara - Indonesia;95812;0432-24745;0432-24744;info@polnustar.ac.id;polnustar.ac.id;"Jln.Kesehatan No.01 Tahuna
Kabupaten Sangihe ,Sulawesi Utara
 Kab. Kep. Sangihe - Prop. Sulawesi Utara - Indonesia 95812 ";3.611293;125.48549;Politeknik Negeri Nusa Utara Kab. Kep. Sangihe - Prop. Sulawesi Utara - Indonesia 95812;3.630609;125.470047
98;156;Aktif;Politeknik Negeri Bengkalis;29 Juli 2011 ;28 Tahun 2011;29 Juli 2011 ; Jalan Bathin Alam, Desa Sungai Alam, Kecamatan Bengkalis;Kec. Bengkalis - Kab. Bengkalis - Prop. Riau;28711;+6276624566;+627668001000;polbeng@polbeng.ac.id;polbeng.ac.id; Jalan Bathin Alam, Desa Sungai Alam, Kecamatan Bengkalis Kec. Bengkalis - Kab. Bengkalis - Prop. Riau 28711 ;1.4601782;102.1511398;Politeknik Negeri Bengkalis Kec. Bengkalis - Kab. Bengkalis - Prop. Riau 28711;1.4601782;102.1511398
99;157;Aktif;Politeknik Negeri Balikpapan;9/9/2011;41 Tahun 2011;9/9/2011;Jl. Soekarno Hatta Km. 8 Balikpapan ;Kota Balikpapan - Prop. Kalimantan Timur - Indonesia;76126;(0542) 860895;(0542) 861107;admin@poltekba.ac.id;www.poltekba.ac.id;Jl. Soekarno Hatta Km. 8 Balikpapan  Kota Balikpapan - Prop. Kalimantan Timur - Indonesia 76126 ;-1.2051921;116.877762;Politeknik Negeri Balikpapan Kota Balikpapan - Prop. Kalimantan Timur - Indonesia 76126;-1.2020231;116.8849174
